血統登録番号,馬名,父正規名,母父正規名,母母父正規名,枝1_父ブロック_父父,枝2_父ブロック_母父,枝3_父ブロック_母母父,枝4_母父ブロック_父父,枝5_母父ブロック_母父,枝6_母父ブロック_母母父,枝7_母母父ブロック_父父,枝8_母母父ブロック_母父,枝9_母母父ブロック_母母父,現代馬9枝シグネチャ
2022102570,キーソナタ,ゴールドドリーム,キングカメハメハ,Candy Stripes,地,地,極,極,地,地,極,極,極,地・地・極｜極・地・地｜極・極・極
2022102024,ホウヨウムーン,シャンハイボビー,ケイムホーム,ブライアンズタイム,地,極,極,極,極,極,極,極,地,地・極・極｜極・極・極｜極・極・地
2022102356,ニッシンゲッポ,フォーウィールドライブ,ネオユニヴァース,Lord Avie,地,地,地,極,極,地,極,極,極,地・地・地｜極・極・地｜極・極・極
2022100819,ゴメンネジロー,タワーオブロンドン,Redoute's Choice,Sunday Silence,地,地,極,地,地,極,極,極,極,地・地・極｜地・地・極｜極・極・極
2022102442,クリスタルテン,アルアイン,ヴィクトワールピサ,トニービン,地,バ,極,地,地,地,極,極,極,地・バ・極｜地・地・地｜極・極・極
2022100273,サンムーン,ビッグアーサー,Any Given Saturday,Fuji Kiseki,地,地,極,地,地,極,極,極,極,地・地・極｜地・地・極｜極・極・極
2022101365,コットンフラワー,モーニン,ハーツクライ,Sadler's Wells,地,極,極,極,極,地,地,極,極,地・極・極｜極・極・地｜地・極・極
2022100452,マルモリスパークル,ディープブリランテ,ファスリエフ,マルゼンスキー,地,バ,極,地,地,極,地,極,極,地・バ・極｜地・地・極｜地・極・極
2022101395,クリノウィリアム,フォーウィールドライブ,ディープインパクト,Caerleon,地,地,地,極,極,地,地,極,極,地・地・地｜極・極・地｜地・極・極
2022106257,マジョッコピロコ,ヴァンセンヌ,ブラックホーク,Seattle Slew,地,バ,極,地,地,バ,極,極,極,地・バ・極｜地・地・バ｜極・極・極
2022100105,タッカーバリアント,リアルスティール,サクラバクシンオー,ブレイヴエストローマン,地,バ,極,地,極,極,極,極,極,地・バ・極｜地・極・極｜極・極・極
2022102621,リケアコンパンナ,ビッグアーサー,キングヘイロー,Street Cry,地,地,極,バ,極,極,極,極,極,地・地・極｜バ・極・極｜極・極・極
2022102993,ヒラボクカレラ,モーリス,アグネスデジタル,ティンバーカントリー,地,地,地,極,極,極,極,極,地,地・地・地｜極・極・極｜極・極・地
2022103322,カパラミプ,メイショウボーラー,トーセンホマレボシ,ダンスインザダーク,バ,バ,地,地,バ,極,極,極,極,バ・バ・地｜地・バ・極｜極・極・極
2021104343,スクイッドラン,ラニ,シンボリクリスエス,Mr. Prospector,地,極,バ,極,極,バ,極,バ,極,地・極・バ｜極・極・バ｜極・バ・極
2022103587,ミラクルブルー,ホッコータルマエ,ステイゴールド,ミスターシービー,地,地,地,極,極,極,地,地,極,地・地・地｜極・極・極｜地・地・極
2022102212,ラブリールチア,コパノリッキー,シニスターミニスター,マンハッタンカフェ,地,地,極,バ,極,地,極,極,地,地・地・極｜バ・極・地｜極・極・地
2022104967,サトノシャムロック,ニューイヤーズデイ,Tiz Wonderful,Speightstown,極,地,極,バ,極,地,極,極,極,極・地・極｜バ・極・地｜極・極・極
2022103196,ドゥドゥ,ニューイヤーズデイ,ディープインパクト,Footstepsinthesand,極,地,極,極,極,地,地,バ,極,極・地・極｜極・極・地｜地・バ・極
2022106494,オタマジャクシ,トランセンド,ブラックタイド,ブライアンズタイム,地,地,極,極,極,地,極,極,地,地・地・極｜極・極・地｜極・極・地
2022110145,シーソーゲーム,Daaher,Tiznow,In Excess,地,極,極,極,バ,極,極,地,極,地・極・極｜極・バ・極｜極・地・極
2022101465,リュミナーズ,ルヴァンスレーヴ,エンパイアメーカー,アフリート,極,地,バ,極,極,極,極,極,極,極・地・バ｜極・極・極｜極・極・極
2022103321,ベンメリア,アメリカンペイトリオット,ケイムホーム,サンデーサイレンス,地,地,地,極,極,極,極,極,極,地・地・地｜極・極・極｜極・極・極
2022100430,オーケーイーグル,アニマルキングダム,ベーカバド,サンデーサイレンス,バ,バ,地,地,バ,地,極,極,極,バ・バ・地｜地・バ・地｜極・極・極
2022107210,ライジンシチー,サンダースノー,シンボリクリスエス,In The Wings,地,地,バ,極,極,バ,地,極,極,地・地・バ｜極・極・バ｜地・極・極
2022110061,ブレスドナイル,Gun Runner,Pioneerof the Nile,Distant View,極,バ,極,極,地,極,極,極,極,極・バ・極｜極・地・極｜極・極・極
2022100413,ディオスパーダ,コパノリッキー,フレンチデピュティ,サクラユタカオー,地,地,極,バ,極,極,極,地,極,地・地・極｜バ・極・極｜極・地・極
2022103378,サンズ,アメリカンペイトリオット,フレンチデピュティ,サンデーサイレンス,地,地,地,バ,極,極,極,極,極,地・地・地｜バ・極・極｜極・極・極
2022105956,ツインギ,リアルスティール,Exceed And Excel,Street Cry,地,バ,極,地,地,極,極,極,極,地・バ・極｜地・地・極｜極・極・極
2022105204,レヴィストーン,ミッキーアイル,ホワイトマズル,ヘクタープロテクター,地,バ,極,バ,極,地,極,極,極,地・バ・極｜バ・極・地｜極・極・極
2021101487,トレポンティ,オルフェーヴル,キングカメハメハ,Loup Solitaire,地,極,地,極,地,地,極,極,地,地・極・地｜極・地・地｜極・極・地
2021103078,ルージュクライト,ドゥラメンテ,ハーツクライ,Smart Strike,地,地,地,極,極,地,極,極,極,地・地・地｜極・極・地｜極・極・極
2021100697,ケイサンノーブル,タリスマニック,ブラックタイド,ジェイドロバリー,地,地,極,極,極,地,極,極,極,地・地・極｜極・極・地｜極・極・極
2021105092,ソングオブライフ,ブリックスアンドモルタル,スウェプトオーヴァーボード,サンデーサイレンス,地,バ,極,地,地,地,極,極,極,地・バ・極｜地・地・地｜極・極・極
2022105609,ライヴドライバー,フォーウィールドライブ,ストリートセンス,ゼンノロブロイ,地,地,地,極,地,極,極,極,地,地・地・地｜極・地・極｜極・極・地
2022106921,ユウオウマイシン,ニシケンモノノフ,タイムパラドックス,サムライハート,地,地,極,極,地,極,極,極,地,地・地・極｜極・地・極｜極・極・地
2022106187,ゼンダンタカ,アジアエクスプレス,ダイワメジャー,Sadler's Wells,地,極,極,極,極,地,地,極,極,地・極・極｜極・極・地｜地・極・極
2022103340,エソテリック,カレンブラックヒル,サウスヴィグラス,ジェイドロバリー,地,地,極,地,地,地,極,極,極,地・地・極｜地・地・地｜極・極・極
2022100109,ワイドレッド,ホッコータルマエ,フレンチデピュティ,フジキセキ,地,地,地,バ,極,極,極,極,極,地・地・地｜バ・極・極｜極・極・極
2022101232,ブルドッグワイルド,ブルドッグボス,クロフネ,Southern Halo,地,地,極,地,極,極,極,極,極,地・地・極｜地・極・極｜極・極・極
2022105760,ブリックダルジャン,ブリックスアンドモルタル,ディープインパクト,Favorite Trick,地,バ,極,極,極,地,地,極,極,地・バ・極｜極・極・地｜地・極・極
2022100006,コモモチャン,ノーブルミッション,ハービンジャー,エルコンドルパサー,地,極,地,地,地,地,極,地,地,地・極・地｜地・地・地｜極・地・地
2022101180,フェアリーブルー,リオンディーズ,クロフネ,サンデーサイレンス,地,地,地,地,極,極,極,極,極,地・地・地｜地・極・極｜極・極・極
2022104992,フェイトライン,サトノアラジン,サクラバクシンオー,シンボリクリスエス,地,バ,極,地,極,極,極,極,バ,地・バ・極｜地・極・極｜極・極・バ
2022107287,アメージング,Kitten's Joy,Speightstown,Cloud Hopping,地,極,極,極,極,極,極,極,極,地・極・極｜極・極・極｜極・極・極
2022107226,カゼノタカトシ,レイデオロ,ヤマニンセラフィム,トワイニング,地,地,地,極,極,地,極,極,極,地・地・地｜極・極・地｜極・極・極
2022106429,ヒカリスペクトル,リアルインパクト,ハードスパン,サンデーサイレンス,地,バ,極,地,バ,極,極,極,極,地・バ・極｜地・バ・極｜極・極・極
2022103326,ガールネクストドア,カリフォルニアクローム,ネオユニヴァース,Machiavellian,地,極,地,極,極,地,極,極,極,地・極・地｜極・極・地｜極・極・極
2022103551,ボールドハーテッド,マジェスティックウォリアー,スペシャルウィーク,アサティス,極,極,極,極,極,地,地,極,地,極・極・極｜極・極・地｜地・極・地
2022100932,ゲンタツ,ヘニーヒューズ,パイロ,ブライアンズタイム,地,バ,極,バ,極,極,極,極,地,地・バ・極｜バ・極・極｜極・極・地
2022100548,ヴィーデ,ルヴァンスレーヴ,ダンスインザダーク,Fappiano,極,地,バ,極,極,極,極,極,極,極・地・バ｜極・極・極｜極・極・極
2022103472,キョウエイスレーヴ,ルヴァンスレーヴ,マイネルラヴ,ノーザンテースト,極,地,バ,極,極,極,地,極,極,極・地・バ｜極・極・極｜地・極・極
2022100802,ユイノクニマレ,メイショウボーラー,キャプテンスティーヴ,Warning,バ,バ,地,バ,地,極,極,極,極,バ・バ・地｜バ・地・極｜極・極・極
2022102639,ロードシュヴァリエ,シュヴァルグラン,アルカセット,Easy Goer,地,地,バ,極,地,地,極,極,極,地・地・バ｜極・地・地｜極・極・極
2022103845,メモリーフィルム,ディスクリートキャット,ロードカナロア,ディープインパクト,地,バ,極,地,地,地,極,極,地,地・バ・極｜地・地・地｜極・極・地
2022103884,スティルシャイニン,メイショウボーラー,ロックオブジブラルタル,Capote,バ,バ,地,地,地,極,極,極,極,バ・バ・地｜地・地・極｜極・極・極
2022106594,トレヴィーテ,キンシャサノキセキ,Strategic Prince,Montjeu,地,極,極,地,地,地,地,極,地,地・極・極｜地・地・地｜地・極・地
2022107056,テーオーシュターデ,スクリーンヒーロー,ハービンジャー,サンデーサイレンス,バ,地,地,地,地,地,極,極,極,バ・地・地｜地・地・地｜極・極・極
2022106438,タマモブラウンタイ,ディスクリートキャット,ブラックタイド,キングカメハメハ,地,バ,極,極,極,地,極,地,地,地・バ・極｜極・極・地｜極・地・地
2022102119,モズアンドモズ,モズアスコット,キングカメハメハ,Storm Boot,地,地,極,極,地,地,地,極,極,地・地・極｜極・地・地｜地・極・極
2022103317,ドリフトウッド,ストーミーシー,スペシャルウィーク,Mining,地,地,地,極,極,地,極,極,極,地・地・地｜極・極・地｜極・極・極
2022103815,ヒルノガリシア,ノーブルミッション,ハーツクライ,スキャン,地,極,地,極,極,地,極,極,極,地・極・地｜極・極・地｜極・極・極
2022107136,フクライキリシマ,ノーブルミッション,グラスワンダー,サンデーサイレンス,地,極,地,極,バ,極,極,極,極,地・極・地｜極・バ・極｜極・極・極
2022101908,イズルード,イスラボニータ,クリプティックラスカル,ストームオンザルース,地,極,極,極,極,極,地,極,地,地・極・極｜極・極・極｜地・極・地
2022105295,ヒタムキ,サトノアラジン,スクリーンヒーロー,Unbridled,地,バ,極,バ,地,地,極,極,極,地・バ・極｜バ・地・地｜極・極・極
2022101404,クラリティー,サトノダイヤモンド,Giant's Causeway,Unbridled,地,バ,極,地,極,極,極,極,極,地・バ・極｜地・極・極｜極・極・極
2022105164,マテンロウギフト,サートゥルナーリア,ディープインパクト,タイキシャトル,地,地,地,極,極,地,極,極,極,地・地・地｜極・極・地｜極・極・極
2022103933,グラスティアラ,アルアイン,キングカメハメハ,クロフネ,地,バ,極,極,地,地,地,極,極,地・バ・極｜極・地・地｜地・極・極
2022100019,マカナ,ゴールドシップ,タニノギムレット,ダンスインザダーク,地,極,地,極,地,極,極,極,極,地・極・地｜極・地・極｜極・極・極
